Date,Close,name,id
1973-08-01,6.710791110992432,SEB,111
1973-08-02,6.710791110992432,SEB,112
1973-08-03,6.710791110992432,SEB,113
1973-08-06,6.375254154205322,SEB,114
1973-08-07,6.375254154205322,SEB,115
1973-08-08,6.26340389251709,SEB,116
1973-08-09,6.26340389251709,SEB,117
1973-08-10,6.487100601196289,SEB,118
1973-08-13,6.710791110992432,SEB,119
1973-08-14,6.487100601196289,SEB,120
1973-08-15,6.487100601196289,SEB,121
1973-08-16,6.487100601196289,SEB,122
1973-08-17,6.487100601196289,SEB,123
1973-08-20,6.487100601196289,SEB,124
1973-08-21,6.487100601196289,SEB,125
1973-08-22,6.487100601196289,SEB,126
1973-08-23,6.487100601196289,SEB,127
1973-08-24,6.487100601196289,SEB,128
1973-08-27,6.487100601196289,SEB,129
1973-08-28,6.487100601196289,SEB,130
1973-08-29,6.375254154205322,SEB,131
1973-08-30,6.375254154205322,SEB,132
1973-08-31,6.375254154205322,SEB,133
1973-09-04,6.375254154205322,SEB,134
1973-09-05,6.375254154205322,SEB,135
1973-09-06,6.375254154205322,SEB,136
1973-09-07,6.26340389251709,SEB,137
1973-09-10,6.487100601196289,SEB,138
1973-09-11,6.375254154205322,SEB,139
1973-09-12,6.375254154205322,SEB,140
1973-09-13,6.375254154205322,SEB,141
1973-09-14,6.26340389251709,SEB,142
1973-09-17,6.26340389251709,SEB,143
1973-09-18,6.26340389251709,SEB,144
1973-09-19,6.26340389251709,SEB,145
1973-09-20,6.934484481811523,SEB,146
1973-09-21,7.381868362426758,SEB,147
1973-09-24,7.381868362426758,SEB,148
1973-09-25,7.158178329467773,SEB,149
1973-09-26,7.493720054626465,SEB,150
1973-09-27,7.493720054626465,SEB,151
1973-09-28,7.158178329467773,SEB,152
1973-10-01,7.158178329467773,SEB,153
1973-10-02,6.934484481811523,SEB,154
1973-10-03,7.381868362426758,SEB,155
1973-10-04,7.493720054626465,SEB,156
1973-10-05,7.605565071105957,SEB,157
1973-10-08,7.605565071105957,SEB,158
1973-10-09,7.941103935241699,SEB,159
1973-10-10,7.941103935241699,SEB,160
1973-10-11,7.605565071105957,SEB,161
1973-10-12,7.717411041259766,SEB,162
1973-10-15,7.493720054626465,SEB,163
1973-10-16,7.493720054626465,SEB,164
1973-10-17,7.381868362426758,SEB,165
1973-10-18,7.381868362426758,SEB,166
1973-10-19,7.381868362426758,SEB,167
1973-10-22,7.381868362426758,SEB,168
1973-10-23,7.381868362426758,SEB,169
1973-10-24,7.605565071105957,SEB,170
1973-10-25,7.270024299621582,SEB,171
1973-10-26,7.270024299621582,SEB,172
1973-10-29,7.270024299621582,SEB,173
1973-10-30,7.270024299621582,SEB,174
1973-10-31,7.270024299621582,SEB,175
1973-11-01,7.270024299621582,SEB,176
1973-11-02,7.270024299621582,SEB,177
1973-11-05,7.493720054626465,SEB,178
1973-11-06,7.493720054626465,SEB,179
1973-11-07,7.381868362426758,SEB,180
1973-11-08,7.605565071105957,SEB,181
1973-11-09,7.605565071105957,SEB,182
1973-11-12,7.605565071105957,SEB,183
1973-11-13,7.605565071105957,SEB,184
1973-11-14,7.381868362426758,SEB,185
1973-11-15,7.381868362426758,SEB,186
1973-11-16,7.381868362426758,SEB,187
1973-11-19,7.493720054626465,SEB,188
1973-11-20,7.270024299621582,SEB,189
1973-11-21,7.158178329467773,SEB,190
1973-11-23,7.158178329467773,SEB,191
1973-11-26,7.158178329467773,SEB,192
1973-11-27,7.046332359313965,SEB,193
1973-11-28,7.046332359313965,SEB,194
1973-11-29,7.046332359313965,SEB,195
1973-11-30,7.046332359313965,SEB,196
1973-12-03,7.046332359313965,SEB,197
1973-12-04,6.822638511657715,SEB,198
1973-12-05,7.046332359313965,SEB,199
1973-12-06,6.039714336395264,SEB,200
1973-12-07,6.26340389251709,SEB,201
1973-12-10,6.26340389251709,SEB,202
1973-12-11,6.26340389251709,SEB,203
1973-12-12,6.26340389251709,SEB,204
1973-12-13,6.26340389251709,SEB,205
1973-12-14,6.26340389251709,SEB,206
1973-12-17,6.151562690734863,SEB,207
1973-12-18,6.26340389251709,SEB,208
1973-12-19,6.26340389251709,SEB,209
1973-12-20,5.927868366241455,SEB,210
1973-12-21,5.927868366241455,SEB,211
1973-12-24,5.927868366241455,SEB,212
1973-12-26,5.927868366241455,SEB,213
1973-12-27,5.927868366241455,SEB,214
1973-12-28,5.927868366241455,SEB,215
1973-12-31,6.039714336395264,SEB,216
1974-01-02,6.039714336395264,SEB,217
1974-01-03,6.487100601196289,SEB,218
1974-01-04,6.487100601196289,SEB,219
1974-01-07,6.487100601196289,SEB,220
1974-01-08,6.487100601196289,SEB,221
1974-01-09,6.375254154205322,SEB,222
1974-01-10,6.487100601196289,SEB,223
1974-01-11,6.487100601196289,SEB,224
1974-01-14,6.487100601196289,SEB,225
1974-01-15,6.487100601196289,SEB,226
1974-01-16,6.487100601196289,SEB,227
1974-01-17,6.598944664001465,SEB,228
1974-01-18,6.598944664001465,SEB,229
1974-01-21,6.598944664001465,SEB,230
1974-01-22,6.487100601196289,SEB,231
1974-01-23,6.487100601196289,SEB,232
1974-01-24,6.487100601196289,SEB,233
1974-01-25,6.487100601196289,SEB,234
1974-01-28,6.598944664001465,SEB,235
1974-01-29,6.598944664001465,SEB,236
1974-01-30,6.710791110992432,SEB,237
1974-01-31,6.710791110992432,SEB,238
1974-02-01,6.710791110992432,SEB,239
1974-02-04,6.710791110992432,SEB,240
1974-02-05,6.710791110992432,SEB,241
1974-02-06,6.710791110992432,SEB,242
1974-02-07,6.710791110992432,SEB,243
1974-02-08,6.710791110992432,SEB,244
1974-02-11,6.710791110992432,SEB,245
1974-02-12,6.710791110992432,SEB,246
1974-02-13,6.710791110992432,SEB,247
1974-02-14,6.710791110992432,SEB,248
1974-02-15,6.710791110992432,SEB,249
1974-02-19,6.710791110992432,SEB,250
1974-02-20,6.710791110992432,SEB,251
1974-02-21,6.710791110992432,SEB,252
1974-02-22,6.710791110992432,SEB,253
1974-02-25,6.710791110992432,SEB,254
1974-02-26,6.710791110992432,SEB,255
1974-02-27,7.158178329467773,SEB,256
1974-02-28,7.158178329467773,SEB,257
1974-03-01,7.158178329467773,SEB,258
1974-03-04,7.158178329467773,SEB,259
1974-03-05,7.158178329467773,SEB,260
1974-03-06,7.605565071105957,SEB,261
1974-03-07,7.717411041259766,SEB,262
1974-03-08,7.717411041259766,SEB,263
1974-03-11,7.717411041259766,SEB,264
1974-03-12,7.717411041259766,SEB,265
1974-03-13,7.717411041259766,SEB,266
1974-03-14,7.717411041259766,SEB,267
1974-03-15,7.717411041259766,SEB,268
1974-03-18,7.717411041259766,SEB,269
1974-03-19,7.717411041259766,SEB,270
1974-03-20,7.717411041259766,SEB,271
1974-03-21,7.717411041259766,SEB,272
1974-03-22,7.717411041259766,SEB,273
1974-03-25,7.717411041259766,SEB,274
1974-03-26,7.717411041259766,SEB,275
1974-03-27,7.717411041259766,SEB,276
1974-03-28,7.717411041259766,SEB,277
1974-03-29,7.717411041259766,SEB,278
1974-04-01,7.605565071105957,SEB,279
1974-04-02,7.605565071105957,SEB,280
1974-04-03,7.605565071105957,SEB,281
1974-04-04,7.605565071105957,SEB,282
1974-04-05,7.605565071105957,SEB,283
1974-04-08,7.605565071105957,SEB,284
1974-04-09,7.605565071105957,SEB,285
1974-04-10,7.605565071105957,SEB,286
1974-04-11,7.605565071105957,SEB,287
1974-04-15,7.381868362426758,SEB,288
1974-04-16,7.381868362426758,SEB,289
1974-04-17,7.270024299621582,SEB,290
1974-04-18,7.270024299621582,SEB,291
1974-04-19,7.270024299621582,SEB,292
1974-04-22,7.270024299621582,SEB,293
1974-04-23,7.046332359313965,SEB,294
1974-04-24,7.046332359313965,SEB,295
1974-04-25,7.046332359313965,SEB,296
1974-04-26,7.046332359313965,SEB,297
1974-04-29,7.046332359313965,SEB,298
1974-04-30,7.046332359313965,SEB,299
1974-05-01,6.934484481811523,SEB,300
1974-05-02,6.934484481811523,SEB,301
1974-05-03,6.934484481811523,SEB,302
1974-05-06,6.934484481811523,SEB,303
1974-05-07,7.158178329467773,SEB,304
1974-05-08,7.158178329467773,SEB,305
1974-05-09,7.158178329467773,SEB,306
1974-05-10,7.158178329467773,SEB,307
1974-05-13,7.158178329467773,SEB,308
1974-05-14,7.158178329467773,SEB,309
1974-05-15,7.158178329467773,SEB,310
1974-05-16,6.822638511657715,SEB,311
1974-05-17,6.710791110992432,SEB,312
1974-05-20,6.710791110992432,SEB,313
1974-05-21,6.710791110992432,SEB,314
1974-05-22,6.710791110992432,SEB,315
1974-05-23,6.710791110992432,SEB,316
1974-05-24,6.710791110992432,SEB,317
1974-05-28,6.710791110992432,SEB,318
1974-05-29,6.710791110992432,SEB,319
1974-05-30,6.598944664001465,SEB,320
1974-05-31,6.598944664001465,SEB,321
1974-06-03,6.598944664001465,SEB,322
1974-06-04,6.710791110992432,SEB,323
1974-06-05,6.710791110992432,SEB,324
1974-06-06,6.487100601196289,SEB,325
1974-06-07,6.487100601196289,SEB,326
1974-06-10,6.487100601196289,SEB,327
1974-06-11,6.487100601196289,SEB,328
1974-06-12,6.487100601196289,SEB,329
1974-06-13,6.487100601196289,SEB,330
1974-06-14,6.487100601196289,SEB,331
1974-06-17,6.487100601196289,SEB,332
1974-06-18,6.487100601196289,SEB,333
1974-06-19,6.487100601196289,SEB,334
1974-06-20,6.375254154205322,SEB,335
1974-06-21,6.375254154205322,SEB,336
1974-06-24,6.151562690734863,SEB,337
1974-06-25,6.151562690734863,SEB,338
1974-06-26,6.151562690734863,SEB,339
1974-06-27,6.039714336395264,SEB,340
1974-06-28,5.927868366241455,SEB,341
1974-07-01,5.927868366241455,SEB,342
1974-07-02,5.704170227050781,SEB,343
1974-07-03,5.592324733734131,SEB,344
1974-07-05,5.592324733734131,SEB,345
1974-07-08,5.368634223937988,SEB,346
1974-07-09,5.256787300109863,SEB,347
1974-07-10,5.256787300109863,SEB,348
1974-07-11,5.256787300109863,SEB,349
1974-07-12,5.256787300109863,SEB,350
1974-07-15,5.256787300109863,SEB,351
1974-07-16,5.256787300109863,SEB,352
1974-07-17,5.480480670928955,SEB,353
1974-07-18,5.480480670928955,SEB,354
1974-07-19,5.480480670928955,SEB,355
1974-07-22,5.480480670928955,SEB,356
1974-07-23,5.480480670928955,SEB,357
1974-07-24,5.480480670928955,SEB,358
1974-07-25,5.480480670928955,SEB,359
1974-07-26,5.480480670928955,SEB,360
1974-07-29,5.368634223937988,SEB,361
1974-07-30,5.368634223937988,SEB,362
1974-07-31,5.368634223937988,SEB,363
1974-08-01,5.368634223937988,SEB,364
1974-08-02,5.368634223937988,SEB,365
1974-08-05,5.480480670928955,SEB,366
1974-08-06,5.480480670928955,SEB,367
1974-08-07,5.480480670928955,SEB,368
1974-08-08,5.480480670928955,SEB,369
1974-08-09,5.256787300109863,SEB,370
1974-08-12,5.256787300109863,SEB,371
1974-08-13,5.256787300109863,SEB,372
1974-08-14,5.256787300109863,SEB,373
1974-08-15,5.256787300109863,SEB,374
1974-08-16,5.256787300109863,SEB,375
1974-08-19,5.480480670928955,SEB,376
1974-08-20,5.480480670928955,SEB,377
1974-08-21,5.480480670928955,SEB,378
1974-08-22,5.480480670928955,SEB,379
1974-08-23,5.480480670928955,SEB,380
1974-08-26,5.592324733734131,SEB,381
1974-08-27,5.592324733734131,SEB,382
1974-08-28,5.368634223937988,SEB,383
1974-08-29,5.368634223937988,SEB,384
1974-08-30,5.368634223937988,SEB,385
1974-09-03,5.368634223937988,SEB,386
1974-09-04,5.256787300109863,SEB,387
1974-09-05,5.256787300109863,SEB,388
1974-09-06,5.368634223937988,SEB,389
1974-09-09,5.256787300109863,SEB,390
1974-09-10,5.256787300109863,SEB,391
1974-09-11,5.256787300109863,SEB,392
1974-09-12,5.256787300109863,SEB,393
1974-09-13,5.144942283630371,SEB,394
1974-09-16,5.0330963134765625,SEB,395
1974-09-17,5.0330963134765625,SEB,396
1974-09-18,5.0330963134765625,SEB,397
1974-09-19,5.0330963134765625,SEB,398
1974-09-20,5.0330963134765625,SEB,399
1974-09-23,5.0330963134765625,SEB,400
1974-09-24,5.0330963134765625,SEB,401
1974-09-25,5.144942283630371,SEB,402
1974-09-26,4.921247959136963,SEB,403
1974-09-27,5.0330963134765625,SEB,404
1974-09-30,5.0330963134765625,SEB,405
1974-10-01,4.921247959136963,SEB,406
1974-10-02,4.921247959136963,SEB,407
1974-10-03,4.921247959136963,SEB,408
1974-10-04,4.921247959136963,SEB,409
1974-10-07,4.921247959136963,SEB,410
1974-10-08,4.921247959136963,SEB,411
1974-10-09,4.921247959136963,SEB,412
1974-10-10,4.8094024658203125,SEB,413
1974-10-11,4.921247959136963,SEB,414
1974-10-14,4.921247959136963,SEB,415
1974-10-15,4.921247959136963,SEB,416
1974-10-16,4.921247959136963,SEB,417
1974-10-17,4.921247959136963,SEB,418
1974-10-18,4.921247959136963,SEB,419
1974-10-21,4.8094024658203125,SEB,420
1974-10-22,4.8094024658203125,SEB,421
1974-10-23,4.8094024658203125,SEB,422
1974-10-24,4.8094024658203125,SEB,423
1974-10-25,4.8094024658203125,SEB,424
1974-10-28,4.697556018829346,SEB,425
1974-10-29,4.585708141326904,SEB,426
1974-10-30,4.8094024658203125,SEB,427
1974-10-31,4.8094024658203125,SEB,428
1974-11-01,4.8094024658203125,SEB,429
1974-11-04,4.8094024658203125,SEB,430
1974-11-05,4.8094024658203125,SEB,431
1974-11-06,4.8094024658203125,SEB,432
1974-11-07,4.8094024658203125,SEB,433
1974-11-08,4.8094024658203125,SEB,434
1974-11-11,4.8094024658203125,SEB,435
1974-11-12,4.8094024658203125,SEB,436
1974-11-13,4.8094024658203125,SEB,437
1974-11-14,4.697556018829346,SEB,438
1974-11-15,4.697556018829346,SEB,439
1974-11-18,4.697556018829346,SEB,440
1974-11-19,4.697556018829346,SEB,441
1974-11-20,4.473862648010254,SEB,442
1974-11-21,4.473862648010254,SEB,443
1974-11-22,4.585708141326904,SEB,444
1974-11-25,4.585708141326904,SEB,445
1974-11-26,4.585708141326904,SEB,446
1974-11-27,4.585708141326904,SEB,447
1974-11-29,4.585708141326904,SEB,448
1974-12-02,4.585708141326904,SEB,449
1974-12-03,4.585708141326904,SEB,450
1974-12-04,4.585708141326904,SEB,451
1974-12-05,4.585708141326904,SEB,452
1974-12-06,4.585708141326904,SEB,453
1974-12-09,4.585708141326904,SEB,454
1974-12-10,4.585708141326904,SEB,455
1974-12-11,4.585708141326904,SEB,456
1974-12-12,4.585708141326904,SEB,457
1974-12-13,4.585708141326904,SEB,458
1974-12-16,4.585708141326904,SEB,459
1974-12-17,4.585708141326904,SEB,460
1974-12-18,4.585708141326904,SEB,461
1974-12-19,4.585708141326904,SEB,462
1974-12-20,4.473862648010254,SEB,463
1974-12-23,4.473862648010254,SEB,464
1974-12-24,4.473862648010254,SEB,465
1974-12-26,4.473862648010254,SEB,466
1974-12-27,4.473862648010254,SEB,467
1974-12-30,4.362015724182129,SEB,468
1974-12-31,4.362015724182129,SEB,469
1975-01-02,4.473862648010254,SEB,470
1975-01-03,4.473862648010254,SEB,471
1975-01-06,4.585708141326904,SEB,472
1975-01-07,4.585708141326904,SEB,473
1975-01-08,4.585708141326904,SEB,474
1975-01-09,4.585708141326904,SEB,475
1975-01-10,4.8094024658203125,SEB,476
1975-01-13,4.8094024658203125,SEB,477
1975-01-14,4.921247959136963,SEB,478
1975-01-15,4.921247959136963,SEB,479
1975-01-16,4.921247959136963,SEB,480
1975-01-17,5.0330963134765625,SEB,481
1975-01-20,5.0330963134765625,SEB,482
1975-01-21,5.0330963134765625,SEB,483
1975-01-22,5.144942283630371,SEB,484
1975-01-23,5.256787300109863,SEB,485
1975-01-24,5.704170227050781,SEB,486
1975-01-27,5.704170227050781,SEB,487
1975-01-28,5.704170227050781,SEB,488
1975-01-29,5.704170227050781,SEB,489
1975-01-30,5.704170227050781,SEB,490
1975-01-31,5.704170227050781,SEB,491
1975-02-03,5.704170227050781,SEB,492
1975-02-04,5.704170227050781,SEB,493
1975-02-05,5.704170227050781,SEB,494
1975-02-06,5.704170227050781,SEB,495
1975-02-07,5.704170227050781,SEB,496
1975-02-10,5.592324733734131,SEB,497
1975-02-11,5.592324733734131,SEB,498
1975-02-12,5.592324733734131,SEB,499
1975-02-13,5.592324733734131,SEB,500
1975-02-14,5.592324733734131,SEB,501
1975-02-18,5.592324733734131,SEB,502
1975-02-19,5.592324733734131,SEB,503
1975-02-20,5.704170227050781,SEB,504
1975-02-21,5.704170227050781,SEB,505
1975-02-24,5.704170227050781,SEB,506
1975-02-25,5.704170227050781,SEB,507
1975-02-26,5.704170227050781,SEB,508
1975-02-27,5.704170227050781,SEB,509
1975-02-28,5.704170227050781,SEB,510
1975-03-03,5.704170227050781,SEB,511
1975-03-04,5.704170227050781,SEB,512
1975-03-05,5.704170227050781,SEB,513
1975-03-06,5.704170227050781,SEB,514
1975-03-07,5.704170227050781,SEB,515
1975-03-10,5.592324733734131,SEB,516
1975-03-11,5.592324733734131,SEB,517
1975-03-12,5.592324733734131,SEB,518
1975-03-13,5.592324733734131,SEB,519
1975-03-14,5.704170227050781,SEB,520
1975-03-17,5.592324733734131,SEB,521
1975-03-18,5.592324733734131,SEB,522
1975-03-19,5.592324733734131,SEB,523
1975-03-20,5.592324733734131,SEB,524
1975-03-21,5.368634223937988,SEB,525
1975-03-24,5.368634223937988,SEB,526
1975-03-25,5.368634223937988,SEB,527
1975-03-26,5.368634223937988,SEB,528
1975-03-27,5.368634223937988,SEB,529
1975-03-31,5.368634223937988,SEB,530
1975-04-01,5.144942283630371,SEB,531
1975-04-02,5.144942283630371,SEB,532
1975-04-03,5.144942283630371,SEB,533
1975-04-04,5.144942283630371,SEB,534
1975-04-07,5.144942283630371,SEB,535
1975-04-08,5.144942283630371,SEB,536
1975-04-09,5.0330963134765625,SEB,537
1975-04-10,5.0330963134765625,SEB,538
1975-04-11,5.0330963134765625,SEB,539
1975-04-14,5.0330963134765625,SEB,540
1975-04-15,5.0330963134765625,SEB,541
1975-04-16,5.144942283630371,SEB,542
1975-04-17,5.144942283630371,SEB,543
1975-04-18,5.592324733734131,SEB,544
1975-04-21,5.81602144241333,SEB,545
1975-04-22,5.81602144241333,SEB,546
1975-04-23,5.81602144241333,SEB,547
1975-04-24,5.592324733734131,SEB,548
1975-04-25,5.592324733734131,SEB,549
1975-04-28,5.592324733734131,SEB,550
1975-04-29,5.592324733734131,SEB,551
1975-04-30,5.592324733734131,SEB,552
1975-05-01,5.592324733734131,SEB,553
1975-05-02,5.592324733734131,SEB,554
1975-05-05,5.592324733734131,SEB,555
1975-05-06,5.592324733734131,SEB,556
1975-05-07,5.592324733734131,SEB,557
1975-05-08,5.592324733734131,SEB,558
1975-05-09,5.592324733734131,SEB,559
1975-05-12,5.592324733734131,SEB,560
1975-05-13,5.592324733734131,SEB,561
1975-05-14,5.592324733734131,SEB,562
1975-05-15,5.592324733734131,SEB,563
1975-05-16,5.592324733734131,SEB,564
1975-05-19,5.592324733734131,SEB,565
1975-05-20,5.592324733734131,SEB,566
1975-05-21,5.592324733734131,SEB,567
1975-05-22,5.592324733734131,SEB,568
1975-05-23,5.592324733734131,SEB,569
1975-05-27,5.592324733734131,SEB,570
1975-05-28,5.592324733734131,SEB,571
1975-05-29,5.592324733734131,SEB,572
1975-05-30,5.592324733734131,SEB,573
1975-06-02,5.256787300109863,SEB,574
1975-06-03,5.256787300109863,SEB,575
1975-06-04,5.256787300109863,SEB,576
1975-06-05,5.256787300109863,SEB,577
1975-06-06,5.368634223937988,SEB,578
1975-06-09,5.368634223937988,SEB,579
1975-06-10,5.368634223937988,SEB,580
1975-06-11,5.368634223937988,SEB,581
1975-06-12,5.368634223937988,SEB,582
1975-06-13,5.368634223937988,SEB,583
1975-06-16,4.921247959136963,SEB,584
1975-06-17,4.585708141326904,SEB,585
1975-06-18,4.697556018829346,SEB,586
1975-06-19,4.585708141326904,SEB,587
1975-06-20,4.473862648010254,SEB,588
1975-06-23,4.585708141326904,SEB,589
1975-06-24,4.585708141326904,SEB,590
1975-06-25,4.585708141326904,SEB,591
1975-06-26,4.585708141326904,SEB,592
1975-06-27,4.585708141326904,SEB,593
1975-06-30,4.585708141326904,SEB,594
1975-07-01,4.585708141326904,SEB,595
1975-07-02,4.8094024658203125,SEB,596
1975-07-03,4.8094024658203125,SEB,597
1975-07-07,4.8094024658203125,SEB,598
1975-07-08,4.697556018829346,SEB,599
1975-07-09,4.921247959136963,SEB,600
1975-07-10,5.0330963134765625,SEB,601
1975-07-11,5.0330963134765625,SEB,602
1975-07-14,5.0330963134765625,SEB,603
1975-07-15,5.0330963134765625,SEB,604
1975-07-16,5.0330963134765625,SEB,605
1975-07-17,5.0330963134765625,SEB,606
1975-07-18,5.0330963134765625,SEB,607
1975-07-21,5.0330963134765625,SEB,608
1975-07-22,5.0330963134765625,SEB,609
1975-07-23,5.0330963134765625,SEB,610
1975-07-24,5.0330963134765625,SEB,611
1975-07-25,5.0330963134765625,SEB,612
1975-07-28,5.0330963134765625,SEB,613
1975-07-29,5.144942283630371,SEB,614
1975-07-30,5.144942283630371,SEB,615
1975-07-31,5.480480670928955,SEB,616
1975-08-01,5.480480670928955,SEB,617
1975-08-04,5.480480670928955,SEB,618
1975-08-05,5.480480670928955,SEB,619
1975-08-06,5.480480670928955,SEB,620
1975-08-07,5.480480670928955,SEB,621
1975-08-08,5.480480670928955,SEB,622
1975-08-11,5.480480670928955,SEB,623
1975-08-12,5.480480670928955,SEB,624
1975-08-13,5.480480670928955,SEB,625
1975-08-14,5.480480670928955,SEB,626
1975-08-15,5.480480670928955,SEB,627
1975-08-18,5.592324733734131,SEB,628
1975-08-19,5.592324733734131,SEB,629
1975-08-20,5.592324733734131,SEB,630
1975-08-21,5.592324733734131,SEB,631
1975-08-22,5.592324733734131,SEB,632
1975-08-25,5.592324733734131,SEB,633
1975-08-26,5.592324733734131,SEB,634
1975-08-27,5.81602144241333,SEB,635
1975-08-28,5.81602144241333,SEB,636
1975-08-29,5.81602144241333,SEB,637
1975-09-02,5.927868366241455,SEB,638
1975-09-03,5.927868366241455,SEB,639
1975-09-04,5.927868366241455,SEB,640
1975-09-05,5.927868366241455,SEB,641
1975-09-08,6.598944664001465,SEB,642
1975-09-09,6.487100601196289,SEB,643
1975-09-10,6.26340389251709,SEB,644
1975-09-11,6.26340389251709,SEB,645
1975-09-12,6.487100601196289,SEB,646
1975-09-15,6.487100601196289,SEB,647
1975-09-16,6.487100601196289,SEB,648
1975-09-17,7.381868362426758,SEB,649
1975-09-18,7.381868362426758,SEB,650
1975-09-19,7.158178329467773,SEB,651
1975-09-22,7.158178329467773,SEB,652
1975-09-23,7.158178329467773,SEB,653
1975-09-24,7.158178329467773,SEB,654
1975-09-25,6.934484481811523,SEB,655
1975-09-26,6.934484481811523,SEB,656
1975-09-29,6.598944664001465,SEB,657
1975-09-30,6.598944664001465,SEB,658
1975-10-01,6.487100601196289,SEB,659
1975-10-02,6.487100601196289,SEB,660
1975-10-03,6.487100601196289,SEB,661
1975-10-06,6.598944664001465,SEB,662
